id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1350546173086617603,1350546173086617603,2021-01-16 21:51:14 CET,2021-01-16,21:51:14,+0200,738550990698336261,stockbard,stockbard,,$BWA! $DATA $ARE $AT $DATA $OUT $A $BID $MR $JOE,tl,[],[],[],0,0,0,[],"['bwa', 'data', 'are', 'at', 'data', 'out', 'a', 'bid', 'mr', 'joe']",https://twitter.com/stockbard/status/1350546173086617603,False,,0,,,,,,,,[],,,,
1350527442499358722,1350527442499358722,2021-01-16 20:36:48 CET,2021-01-16,20:36:48,+0200,716737614771044352,optioncharts,max pain,,$BWA Delta expiration 02/19/2021 #maxpain #options  https://t.co/qBdA6rb5j9  https://t.co/xHAd54uLlk,tl,[],['http://maximum-pain.com/greeks/BWA?m=02%2f19%2f2021'],['https://pbs.twimg.com/media/Er4JjW7XYAAmc-6.jpg'],0,0,0,"['maxpain', 'options']",['bwa'],https://twitter.com/optioncharts/status/1350527442499358722,False,,1,https://pbs.twimg.com/media/Er4JjW7XYAAmc-6.jpg,,,,,,,[],,,,
1350506702651744256,1350506702651744256,2021-01-16 19:14:23 CET,2021-01-16,19:14:23,+0200,465308889,anyprofits,The Profit Scout,,Unusual #options on watch next week for 1/19/21.  Wondering what's up with $SENS $HAS $BWA $IMMR $CCIV #StockMarket #OptionsTrading,en,[],[],[],0,1,1,"['options', 'stockmarket', 'optionstrading']","['sens', 'has', 'bwa', 'immr', 'cciv']",https://twitter.com/AnyProfits/status/1350506702651744256,False,,0,,,,,,,,[],,,,
1350493430380687368,1350493430380687368,2021-01-16 18:21:39 CET,2021-01-16,18:21:39,+0200,738550990698336261,stockbard,stockbard,,$DANG! $I $SWAY $ONE $INN $DANG! $IM $MS $AFT $BWA! $IM $TWO $CUBS,en,[],[],[],0,0,0,[],"['dang', 'i', 'sway', 'one', 'inn', 'dang', 'im', 'ms', 'aft', 'bwa', 'im', 'two', 'cubs']",https://twitter.com/stockbard/status/1350493430380687368,False,,0,,,,,,,,[],,,,
1350480694003249153,1350480694003249153,2021-01-16 17:31:02 CET,2021-01-16,17:31:02,+0200,727519600787750913,marketchmln,Chameleon 🦎,,"$BWA option volume was 23X normal on Friday with 16,695 contracts. Call volume was 94% and put volume was 6%.  https://t.co/g0cLB2Guwy",en,[],['https://marketchameleon.com/Overview/BWA/OptionChainPro/?e=81_20210115'],[],0,0,0,[],['bwa'],https://twitter.com/MarketChmln/status/1350480694003249153,False,,0,,,,,,,,[],,,,
1350425534598144006,1350425534598144006,2021-01-16 13:51:51 CET,2021-01-16,13:51:51,+0200,738550990698336261,stockbard,stockbard,,$BWA! $I $AM $AT $ADS $SEE $AT $A $BRO $BORN $OUT $MEN,en,[],[],[],0,0,0,[],"['bwa', 'i', 'am', 'at', 'ads', 'see', 'at', 'a', 'bro', 'born', 'out', 'men']",https://twitter.com/stockbard/status/1350425534598144006,False,,0,,,,,,,,[],,,,
1350395145989054464,1350395145989054464,2021-01-16 11:51:06 CET,2021-01-16,11:51:06,+0200,738550990698336261,stockbard,stockbard,,$BWA! $I $EARN $AT $A $GEL $IT $ATE $ONE $POT $FOR $ADS $MR $ONE,en,[],[],[],0,0,2,[],"['bwa', 'i', 'earn', 'at', 'a', 'gel', 'it', 'ate', 'one', 'pot', 'for', 'ads', 'mr', 'one']",https://twitter.com/stockbard/status/1350395145989054464,False,,0,,,,,,,,[],,,,
1350340851843657728,1350340851843657728,2021-01-16 08:15:21 CET,2021-01-16,08:15:21,+0200,1262472528783708160,mcamathematlk,mcamathematIk,,$RMO $BWA   https://t.co/aVI289Xk8g  https://t.co/juTpkH0S0x,ht,[],['https://whalewisdom.com/schedule13d/view/borgwarner-inc-sc-13d-2021-01-08-rmg'],['https://pbs.twimg.com/media/Er1f2GIXAAENbBo.jpg'],0,0,0,[],"['rmo', 'bwa']",https://twitter.com/mcamathematlk/status/1350340851843657728,False,,1,https://pbs.twimg.com/media/Er1f2GIXAAENbBo.jpg,,,,,,,[],,,,
1350327395245547522,1350327395245547522,2021-01-16 07:21:53 CET,2021-01-16,07:21:53,+0200,738550990698336261,stockbard,stockbard,,$BWA! $SEAS $ARE $ONE $ESE $TWO $HUBS $HI! $I $FLY $FOR $A $GAS,en,[],[],[],0,0,6,[],"['bwa', 'seas', 'are', 'one', 'ese', 'two', 'hubs', 'hi', 'i', 'fly', 'for', 'a', 'gas']",https://twitter.com/stockbard/status/1350327395245547522,False,,0,,,,,,,,[],,,,
1350304661937516550,1350304661937516550,2021-01-16 05:51:33 CET,2021-01-16,05:51:33,+0200,738550990698336261,stockbard,stockbard,,$AT $ADS $BWA! $KEYS $ARE $MR $CAT $IT $EARN $FOR $A $BID,en,[],[],[],0,0,0,[],"['at', 'ads', 'bwa', 'keys', 'are', 'mr', 'cat', 'it', 'earn', 'for', 'a', 'bid']",https://twitter.com/stockbard/status/1350304661937516550,False,,0,,,,,,,,[],,,,
